交易日期,股票代码,股票名称,是否交易,下日_是否交易,下日_开盘涨停,下日_一字涨停,下日_开盘跌停,下日_一字跌停,下日_是否ST,下日_是否退市,下日_开盘买入涨跌幅,总市值,流通市值,换手率,振幅1,振幅2,本周期涨跌幅,下周期每天涨跌幅
2007-11-09,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.005714285714285672,19940512508.5,17479474099.9,0.04557082978855508,0.31526390870185494,0.049693503470383205,-0.038043478260869734,"[-0.016949152542372947, 0.014367816091954033, 0.03541076487252126, -0.024623803009575895, -0.008415147265077083]"
2007-11-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0353209266995822,230199099363.0,172355752888.0,0.01603531031421942,0.23150020218358258,0.05228389397938876,0.008201411405683645,"[-0.038970866439651974, -0.010236220472440882, -0.01829753381066035, -0.04943273905996759, 0.023017902813299296]"
2007-11-16,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.011173184357541999,19912347942.8,17454785577.2,0.03928652448734361,0.2771084337349401,0.04481246285044395,0.010000000000000231,"[0.0240452616690241, 0.02900552486187835, -0.021476510067114152, -0.03703703703703709, 0.017094017094017033]"
2007-11-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015238879736408584,209034369456.0,156509196720.0,0.014830308401317056,0.3127155172413796,0.05100165352735646,-0.08849221420432962,"[-0.003750000000000031, -0.002718527812630711, 0.005661564269238806, 0.0781901584653879, 0.003480951460065773]"
2007-11-23,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.016689847009735748,20109499902.7,17627605236.4,0.03550378356032516,0.2469879518072291,0.04267472520527118,-0.0027932960893856107,"[-0.009803921568627416, -0.004243281471004279, -0.0028409090909091717, 0.014245014245014342, -0.023876404494381998]"
2007-11-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.04478193146417442,225974863147.0,183598631306.0,0.011012943318896748,0.24568965517241415,0.04898067250408063,0.06857495881383868,"[0.0341106186163036, -0.009131569139023354, 0.014858002633063805, 0.033543365455893204, -0.003048233817464663]"
2007-11-30,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.008583690987124415,19574373154.5,17158523304.3,0.025573255065022702,0.17921686746987953,0.03837772257772433,-0.033379694019471495,"[0.014388489208633004, 0.01134751773049647, 0.035063113604488105, 0.0, 0.008130081300813163]"
2007-12-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0027721308445758375,242131477953.0,196725455783.0,0.01056837524012824,0.21487068965517242,0.04798078843771124,0.08255451713395634,"[-0.02410071942446046, -0.022115739034279325, -0.058989822842065665, -0.029240937312237203, 0.0206313183412421]"
2007-12-07,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.04938271604938271,20954436873.4,18368260918.6,0.04836734876192701,0.14006024096385583,0.035267184856507004,0.06437768240343367,"[0.02822580645161299, 0.005228758169934622, -0.011703511053316129, -0.03815789473684206, 0.009575923392612928]"
2007-12-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.05062257603592579,215436047021.0,175036120460.0,0.027290465861825465,0.2090517241379306,0.04425690775694931,-0.08575124745888008,"[-0.05983424297554074, -0.010535368737905726, 0.02933507170795302, 0.04306523115896144, -0.005666869054847035]"
2007-12-14,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.026881720430107503,20785449479.2,18220129782.1,0.05386874477503726,0.13411078717201153,0.034566267332855075,0.012345679012345956,"[-0.01897018970189701, 0.027624309392265234, 0.020161290322580516, 0.0026350461133071157, 0.009198423127463773]"
2007-12-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.009272324128200005,213955386904.0,173833123069.0,0.01695467443698936,0.23296703296703303,0.042628404938353445,0.0028577260665443305,"[0.01913291268064321, 0.0033952466546833815, -0.002985668789808882, 0.02954681573168294, 0.023851076207097144]"
2007-12-21,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.0012970168612191912,21630386449.9,18960785464.3,0.04968913127432943,0.13411078717201153,0.03264403890899518,0.032258064516129004,"[0.005208333333333259, 0.010362694300518172, 0.002564102564102555, 0.028132992327365658, 0.008706467661691475]"
2007-12-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.01037735849056598,229937806402.0,186818418442.0,0.022910882351403865,0.23296703296703303,0.039829734176701034,0.06430155210643007,"[0.014204545454545414, -0.05004668534080303, 0.04206801651267944]"
2007-12-28,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.032019704433497775,22841462774.6,20022391942.1,0.07418194061404523,0.18497109826589586,0.03206590623157638,0.05188067444876765,"[0.03329223181257723, 0.10023866348448696, 0.029284164859002093]"
2008-01-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.06081849185297461,230852331768.0,187561446242.0,0.013355654155960878,0.23296703296703303,0.04415534298483716,0.00018867924528298552,"[0.05621580833804951, 0.007144132880871457, 0.008334811136726294, 0.0017587055926837625, 0.0812851123595506]"
2008-01-04,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.05324813631522907,26728172839.8,23429408080.3,0.1406852772679093,0.36173184357541865,0.03880497039131756,0.16871921182266036,"[0.04214963119072701, -0.02426693629929222, 0.014507772020725174, 0.04596527068437184, -0.011718750000000111]"
2008-01-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02967213114754097,268217225308.0,217919439239.0,0.024733056499327714,0.36197802197802176,0.04595982517877266,0.16691928760894248,"[-0.03896736483195329, -0.0008447372867037561, -0.05613797768008122, 0.011644571838050899, 0.01027094032229492]"
2008-01-11,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.056974459724950854,28502540478.3,24984785012.9,0.19450824133531042,0.47486033519553006,0.044725563244226066,0.077742279020234,"[0.06324110671936767, 0.014869888475836479, -0.04670329670329665, -0.026897214217098897, -0.015794669299111552]"
2008-01-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.04991212653778554,248446057864.0,201855885835.0,0.01932343989309466,0.30463157894736814,0.04815319712500654,-0.06475409836065571,"[-0.052410166520595936, -0.07510173880873106, 0.04420000000000002, -0.014365064163953223, 0.033812670034978565]"
2008-01-18,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.027054108216432837,28080071992.9,24614457171.8,0.15902711246805656,0.4655172413793103,0.05242015055014264,-0.02062868369351667,"[-0.026078234704112302, -0.07826982492276024, 0.08715083798882706, 0.0349434737923946, -0.011916583912611856]"
2008-01-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.03638095238095229,231679759480.0,188233709490.0,0.021855817250515153,0.27379239465570415,0.05914494551872866,-0.0650263620386643,"[-0.049060150375939804, -0.003953350464518723, -0.052788251637229666, -0.0362455478734548, 0.0267391304347826]"
2008-01-25,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.0591836734693878,28023742861.5,24565080126.3,0.15175237816582215,0.4166666666666665,0.06593303503807635,-0.0030060120240481547,"[-0.0733668341708541, 0.005422993492407713, 0.0, -0.02157497303128364, -0.026460859977949336]"
2008-02-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.06020408163265323,205681109779.0,167110490587.0,0.015084087917794031,0.3832589285714285,0.06331291429330481,-0.10038095238095235,"[0.09993648105018016, -0.010587102983638186]"
2008-02-01,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.05856353591160213,24869311504.3,21799965579.4,0.06463711650680423,0.35085574572127176,0.07035467269269166,-0.09897959183673477,"[0.08493771234428094, -0.024008350730688965]"
2008-02-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.020400000000000085,223840970626.0,181864899771.0,0.008605103832408392,0.3832589285714285,0.06325411956013392,0.04897959183673484,"[-0.047081712062256864, 0.021437321355655348, -0.02418548870677595]"
2008-02-05,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.006486486486486531,26333868920.2,23083768761.9,0.04479090432176454,0.35085574572127176,0.06845611309421108,0.03314917127071815,"[-0.01711229946524062, 0.018498367791077275, -0.020299145299145227]"
2008-02-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.008231278859666569,212605373268.0,172736272506.0,0.005603155683276546,0.3703124999999998,0.06088660196882288,-0.023600000000000065,"[0.02867677181482997, 0.01732377538829155, -0.10001957330201616, -0.05980861244019142, -0.07517927365255606]"
2008-02-15,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.00432432432432428,25826906737.7,22639375352.6,0.021520193530606732,0.35085574572127176,0.06708514123512818,-0.008648648648648671,"[0.004362050163577047, 0.04017372421281218, -0.01565762004175364, 0.014846235418876086, -0.05120167189132707]"
2008-02-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.017879627297909817,174108210226.0,141458340328.0,0.05261789429835901,0.4235676757568181,0.06483642479665426,-0.1973499297329856,"[-0.02451225612806396, 0.038205128205128336, 0.0032106693010618415, 0.006646971935007517, 0.030325262900464667]"
2008-02-22,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.007692307692307665,25573425646.5,22417178647.9,0.07496914452958758,0.26894865525672396,0.06318300659920063,-0.0183783783783783,"[0.009911894273127775, 0.018538713195201728, -0.004282655246252598, 0.004301075268817067, -0.010706638115631661]"
2008-02-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.02833133253301323,183471208025.0,149065529715.0,0.028264667197409287,0.37254901960784337,0.05953890490043416,0.06094182825484773,"[0.01661523854735325, -0.08989026383376142, 0.004361210877372956, 0.02426564495530026, -0.016458852867830553]"
2008-02-29,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.006514657980455807,26024058697.6,22812195011.8,0.049276285575260946,0.2090464547677271,0.05502464820727341,0.015384615384615108,"[0.0032467532467532756, -0.04099244875943897, -0.03599550056242973, -0.004667444574095736, 0.008206330597889888]"
2008-03-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.06942317508933127,171756573570.0,139547697412.0,0.026563697715883884,0.37254901960784337,0.05641989584598108,-0.053061224489796,"[-0.07555780933062872, -0.02770159078442125, -0.060648801128349916, 0.01411411411411434, -0.03938406870002975]"
2008-03-07,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.05005820721769494,24221526493.4,21232129556.4,0.08721028656505414,0.18727490996398566,0.0483626733699235,-0.0662323561346363,"[-0.051162790697674376, -0.019607843137254943, -0.036250000000000004, -0.014267185473411215, -0.022368421052631593]"
2008-03-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.011472868217054177,141272394691.0,114780104058.0,0.035054948163897925,0.6080402010050252,0.06407466958193503,-0.17202654415518115,"[0.0055487053020961685, -0.0012262415695891704, 0.0, 0.06507059545733584, -0.012103746397694626]"
2008-03-14,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.018867924528301883,20926272307.7,18343572395.8,0.04872491065069989,0.3585164835164836,0.05059319596429853,-0.1350407450523866,"[0.01749663526244949, 0.0, 0.050264550264550456, 0.04030226700251882, 0.06658595641646503]"
2008-03-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.10966810966810958,149285378853.0,121290442882.0,0.025033717248060333,0.4345218260579804,0.06518260542865019,0.06294573643410839,"[-0.1000583430571762, 0.018800648298217038, 0.05122494432071267, 0.006658595641646503, 0.07696933253156946]"
2008-03-21,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.08988764044943831,24812982372.9,21750588533.9,0.09778599924710334,0.36623748211731066,0.06477459677485561,0.18733153638814026,"[-0.08059023836549384, 0.05555555555555558, -0.01520467836257322, -0.027315914489311255, 0.01587301587301604]"
2008-03-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.023713128976286857,155991898207.0,126739313420.0,0.04086513563346081,0.45291933850826904,0.07290688714057532,0.033766233766233666,"[-0.011725293132328396, -0.0014124293785310327, 0.026874115983026803, 0.005509641873278293]"
2008-03-28,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.03874999999999995,23432918654.1,20540850919.7,0.06601206373098994,0.340486409155937,0.07466727264895358,-0.06516853932584288,"[-0.07572115384615385, -0.09622886866059821, -0.03453237410071941, 0.023845007451564815]"
2008-04-03,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0411111111111111,158953218440.0,129145308203.0,0.03419217236338922,0.36955788052649385,0.07313754369993652,0.0555234239444764,"[0.026849315068492974, -0.004002134471718266, -0.07768550763461024, -0.0005808887598025558, 0.011915140947399205]"
2008-04-03,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.055964653902798256,19349056629.0,16961015122.4,0.045359697898266875,0.3725190839694661,0.07960818325885191,-0.14125,"[0.04366812227074224, 0.008368200836820217, -0.049792531120331995, 0.01601164483260553, 0.014326647564469885]"
2008-04-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.07999999999999996,151637015510.0,123201085798.0,0.03316304117399529,0.2774215322308473,0.07017899076558878,-0.032777777777777684,"[-0.07524411257897756, -0.003726708074534346, -0.024002493765586053, -0.025550942190993187, 0.0003277613897081366]"
2008-04-11,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.08857142857142863,19940512508.5,17671558535.5,0.04717797806714002,0.3725190839694661,0.08154196524979751,0.042709867452135564,"[-0.09887005649717517, 0.0, -0.047021943573667735, -0.03618421052631571, -0.052901023890785104]"
2008-04-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.05596107055961086,132911019912.0,107986707023.0,0.04131031949191545,0.3092355586302322,0.0716321829298539,-0.12800000000000022,"[0.017038007863696025, 0.050579896907216426, 0.08218337933149344, 0.09992598075499637, -0.013458950201884257]"
2008-04-18,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.05210084033613449,15631333958.0,13852704784.2,0.07114101609412972,0.6315789473684223,0.0747833145178579,-0.2071428571428573,"[0.016216216216216273, 0.06028368794326244, 0.050167224080267525, 0.10031847133757954, 0.0]"
2008-04-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00967184801381693,165990708876.0,134863084052.0,0.05717334243985542,0.38738833424950614,0.07266587202667982,0.16465815175205867,"[-0.0030695770804911593, 0.01915839890523441, 0.08761329305135956]"
2008-04-25,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.014727540500736325,19461714891.8,17247241452.0,0.09680039510355433,0.5272727272727278,0.07387132560136396,0.16134453781512592,"[-0.03183791606367581, 0.0, 0.03587443946188329]"
2008-04-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.01388888888888895,183427659194.0,149030147452.0,0.027725205595269305,0.4727730282166689,0.06796332102060446,0.11917098445595853,"[0.008024691358024638, -0.030924678505817482, -0.0736176935229067, 0.009208731241473478, -0.05103075363298415]"
2008-04-30,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,-0.004243281471004279,19518044023.2,18078708788.9,0.037968241593749626,0.34363636363636396,0.06595159887525667,0.020618556701030855,"[0.015873015873015817, -0.017045454545454586, -0.053468208092485536, 0.02442748091603053, 0.0014903129657226621]"
2008-05-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.06472727272727274,158970637968.0,129159461125.0,0.06099431029195539,0.5039452180776964,0.06922010408836962,-0.15217391304347816,"[0.042735042735042805, -0.025273224043715903, 0.08724597056762451, -0.030615533354818036, 0.017952127659574657]"
2008-05-09,sh600001,邯郸钢铁,1.0,1.0,False,False,False,False,False,False,0.04566210045662089,18926588143.7,17530869128.6,0.06889984678680103,0.32181818181818156,0.05986311034203312,-0.04950495049504977,"[0.022321428571428603, 0.02183406113537112, 0.012820512820512997, -0.007032348804500765, 0.0]"
2008-05-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008855362413906165,173350460634.0,153472776056.0,0.04490894118892525,0.5039452180776964,0.06802766751095342,0.1134545454545457,"[-0.013063357282821708, -0.05393778954334871, -0.00034977264777902306, -0.030790762771168656, 0.02021660649819501]"
2008-05-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02468694096601065,159989680520.0,141644044785.0,0.03186411754091593,0.22434718646561236,0.05800404175040162,-0.07313873401115101,"[-0.03538570417551312, 0.0003668378576668907, 0.047304730473047174, -0.03536414565826329, 0.020689655172413834]"
